Total,Taxa,Exporter Country,YEAR,Modeled Data
90,Chaetodon unimaculatus,Sri Lanka,2004,0
79,Chiloscyllium arabicum,Sri Lanka,2004,0
107,Chiloscyllium punctatum,Sri Lanka,2004,0
134,Chlorurus atrilunula,Sri Lanka,2004,0
827,Chromis atrilobata,Sri Lanka,2004,0
993,Chrysiptera parasema,Sri Lanka,2004,0
85,Chrysiptera springeri,Sri Lanka,2004,0
112,Chrysiptera unimaculata,Sri Lanka,2004,0
21,Cirrhilabrus luteovittatus,Sri Lanka,2004,0
335,Cirrhilabrus rubrimarginatus,Sri Lanka,2004,0
498,Cirrhilabrus rubripinnis,Sri Lanka,2004,0
67,Cirrhitichthys aprinus,Sri Lanka,2004,0
144,Cirrhitichthys aureus,Sri Lanka,2004,0
18,Coris julis,Sri Lanka,2004,0
18,Coryphopterus glaucofraenum,Sri Lanka,2004,0
13,Corythoichthys paxtoni,Sri Lanka,2004,0
414,Cristiceps aurantiacus,Sri Lanka,2004,0
443,Cryptocentrus cryptocentrus,Sri Lanka,2004,0
195,Cryptocentrus cyanotaenia,Sri Lanka,2004,0
103,Ctenochaetus striatus,Sri Lanka,2004,0
68,Dactyloptena orientalis,Sri Lanka,2004,0
475,Dascyllus aruanus,Sri Lanka,2004,0
49,Dascyllus aruanus,Sri Lanka,2004,1
42,Dasyatis akajei,Sri Lanka,2004,0
118,Dendrochirus biocellatus,Sri Lanka,2004,0
445,Diagramma pictum,Sri Lanka,2004,0
19,Diodon holocanthus,Sri Lanka,2004,0
18,Echidna catenata,Sri Lanka,2004,0
42,Echidna polyzona,Sri Lanka,2004,0
952,Ecsenius frontalis,Sri Lanka,2004,0
1964,Ecsenius lineatus,Sri Lanka,2004,0
129,Elacatinus macrodon,Sri Lanka,2004,0
24,Elacatinus saucrus,Sri Lanka,2004,0
21,Enchelycore pardalis,Sri Lanka,2004,0
2157,Forcipiger longirostris,Sri Lanka,2004,0
55,Ginglymostoma cirratum,Sri Lanka,2004,0
264,Gnatholepis thompsoni,Sri Lanka,2004,0
26,Gobiodon okinawae,Sri Lanka,2004,0
180,Gobioides broussonnetii,Sri Lanka,2004,0
26,Gobius niger,Sri Lanka,2004,0
59,Gramma loreto,Sri Lanka,2004,0
61,Gymnothorax fimbriatus,Sri Lanka,2004,0
27,Gymnothorax flavimarginatus,Sri Lanka,2004,0
12,Halichoeres chrysus,Sri Lanka,2004,0
54,Halichoeres cosmetus,Sri Lanka,2004,0
203,Halichoeres margaritaceus,Sri Lanka,2004,0
70,Halichoeres ornatissimus,Sri Lanka,2004,0
40,Halichoeres scapularis,Sri Lanka,2004,0
180,Halichoeres timorensis,Sri Lanka,2004,0
15608,Halichoeres trispilus,Sri Lanka,2004,0
84,Hemigymnus fasciatus,Sri Lanka,2004,0
44,Hemigymnus melapterus,Sri Lanka,2004,0
659,Hemitaurichthys zoster,Sri Lanka,2004,0
17,Heniochus pleurotaenia,Sri Lanka,2004,0
58,Hypleurochilus springeri,Sri Lanka,2004,0
434,Istigobius ornatus,Sri Lanka,2004,0
118,Istigobius rigilius,Sri Lanka,2004,0
17,Lepidoperca pulchella,Sri Lanka,2004,0
333,Lutjanus kasmira,Sri Lanka,2004,0
72,Lutjanus sanguineus,Sri Lanka,2004,0
40,Lutjanus sebae,Sri Lanka,2004,0
22,Lythrypnus zebra,Sri Lanka,2004,0
937,Macropharyngodon bipartitus bipartitus,Sri Lanka,2004,0
724,Macropharyngodon geoffroy,Sri Lanka,2004,0
341,Macropharyngodon kuiteri,Sri Lanka,2004,0
177,Macropharyngodon negrosensis,Sri Lanka,2004,0
51,Malacanthus brevirostris,Sri Lanka,2004,0
297,Melichthys niger,Sri Lanka,2004,0
13325,Monodactylus argenteus,Sri Lanka,2004,0
41,Myrichthys maculosus,Sri Lanka,2004,0
76,Myripristis murdjan,Sri Lanka,2004,0
95,Myripristis violacea,Sri Lanka,2004,0
57,Narcine brunnea,Sri Lanka,2004,0
31,Narke japonica,Sri Lanka,2004,0
49,Naso elegans,Sri Lanka,2004,0
244,Naso hexacanthus,Sri Lanka,2004,0
305,Naso lopezi,Sri Lanka,2004,0
172,Naso unicornis,Sri Lanka,2004,0
1066,Nemanthias carberryi,Sri Lanka,2004,0
464,Neopomacentrus filamentosus,Sri Lanka,2004,0
50,Neotrygon kuhlii,Sri Lanka,2004,0
12,Oplopomus oplopomus,Sri Lanka,2004,0
229,Ostorhinchus endekataenia,Sri Lanka,2004,0
628,Ostracion meleagris,Sri Lanka,2004,0
28,Ostracion solorensis,Sri Lanka,2004,0
46,Oxymonacanthus longirostris,Sri Lanka,2004,0
61,Paracentropyge multifasciata,Sri Lanka,2004,0
1249,Paracheilinus carpenteri,Sri Lanka,2004,0
13411,Paracheilinus filamentosus,Sri Lanka,2004,0
413,Paranthias furcifer,Sri Lanka,2004,0
952,Parapercis punctulata,Sri Lanka,2004,0
189,Parapercis schauinslandii,Sri Lanka,2004,0
30,Parupeneus barberinoides,Sri Lanka,2004,0
111,Parupeneus barberinus,Sri Lanka,2004,0
454,Parupeneus cyclostomus,Sri Lanka,2004,0
87,Parupeneus rubescens,Sri Lanka,2004,0
75,Petroscirtes variabilis,Sri Lanka,2004,0
109,Platax orbicularis,Sri Lanka,2004,0
37,Plectorhinchus gaterinoides,Sri Lanka,2004,0
86,Plectorhinchus gaterinus,Sri Lanka,2004,0
336,Plectorhinchus lineatus,Sri Lanka,2004,0
34,Plectorhinchus picus,Sri Lanka,2004,0
19,Plectropomus laevis,Sri Lanka,2004,0
581,Plotosus lineatus,Sri Lanka,2004,0
66,Pogonoperca punctata,Sri Lanka,2004,0
418,Pomacanthus asfur,Sri Lanka,2004,0
206,Pomacanthus maculosus,Sri Lanka,2004,0
65,Pomacanthus xanthometopon,Sri Lanka,2004,0
21,Pomacentrus alleni,Sri Lanka,2004,0
206,Pomacentrus amboinensis,Sri Lanka,2004,0
2005,Pomacentrus coelestis,Sri Lanka,2004,0
407,Pomacentrus coelestis,Sri Lanka,2004,1
1061,Pomacentrus melanochir,Sri Lanka,2004,0
21,Pseudalutarius nasicornis,Sri Lanka,2004,0
1126,Pseudanthias bimaculatus,Sri Lanka,2004,0
11923,Pseudanthias dispar,Sri Lanka,2004,0
40,Pseudanthias huchtii,Sri Lanka,2004,0
70,Pseudanthias ignitus,Sri Lanka,2004,0
646,Pseudanthias parvirostris,Sri Lanka,2004,0
117,Pseudanthias pulcherrimus,Sri Lanka,2004,0
605,Pseudanthias taira,Sri Lanka,2004,0
467,Pseudocheilinus hexataenia,Sri Lanka,2004,0
122,Pseudocheilinus hexataenia,Sri Lanka,2004,1
506,Pseudochromis dilectus,Sri Lanka,2004,0
23,Pseudochromis flavivertex,Sri Lanka,2004,0
206,Pseudochromis fridmani,Sri Lanka,2004,0
29,Pseudodax moluccanus,Sri Lanka,2004,0
366,Pseudorhombus jenynsii,Sri Lanka,2004,0
92,Ptereleotris calliura,Sri Lanka,2004,0
426,Ptereleotris heteroptera,Sri Lanka,2004,0
80,Ptereleotris monoptera,Sri Lanka,2004,0
338,Pterois antennata,Sri Lanka,2004,0
320,Sargocentron rubrum,Sri Lanka,2004,0
1547,Scatophagus argus,Sri Lanka,2004,0
24,Scorpaena plumieri,Sri Lanka,2004,0
16,Scorpaenodes parvipinnis,Sri Lanka,2004,0
14,Scorpaenopsis cirrosa,Sri Lanka,2004,0
136,Siganus stellatus,Sri Lanka,2004,0
34,Siganus virgatus,Sri Lanka,2004,0
135,Stonogobiops dracula,Sri Lanka,2004,0
306,Sufflamen bursa,Sri Lanka,2004,0
35,Synanceia verrucosa,Sri Lanka,2004,0
93,Synchiropus ocellatus,Sri Lanka,2004,0
20,Synchiropus orientalis,Sri Lanka,2004,0
273,Synchiropus splendidus,Sri Lanka,2004,0
2746,Synchiropus stellatus,Sri Lanka,2004,0
383,Taeniura lymma,Sri Lanka,2004,0
683,Tetrosomus gibbosus,Sri Lanka,2004,0
42,Thalassoma hebraicum,Sri Lanka,2004,0
105,Thalassoma quinquevittatum,Sri Lanka,2004,0
419,Thalassoma trilobatum,Sri Lanka,2004,0
1116,Valenciennea helsdingenii,Sri Lanka,2004,0
113,Variola louti,Sri Lanka,2004,0
908,Zebrasoma desjardinii,Sri Lanka,2004,0
3287,Zebrasoma xanthurum,Sri Lanka,2004,0
26,Abalistes stellaris,Sri Lanka,2005,0
425,Acanthurus mata,Sri Lanka,2005,0
31,Acanthurus olivaceus,Sri Lanka,2005,0
274,Amblyeleotris callopareia,Sri Lanka,2005,0
22,Amblyeleotris wheeleri,Sri Lanka,2005,0
23,Amblygobius nocturnus,Sri Lanka,2005,0
93,Arothron hispidus,Sri Lanka,2005,0
30,Atelomycterus marmoratus,Sri Lanka,2005,0
18,Centropyge argi,Sri Lanka,2005,1
50,Chromis alta,Sri Lanka,2005,0
231,Chromis atripes,Sri Lanka,2005,0
618,Cirrhilabrus rubrisquamis,Sri Lanka,2005,0
56,Cirripectes stigmaticus,Sri Lanka,2005,0
41,Ctenogobius stigmaticus,Sri Lanka,2005,0
13,Epinephelus flavocaeruleus,Sri Lanka,2005,0
30,Gramma loreto,Sri Lanka,2005,1
21,Heniochus monoceros,Sri Lanka,2005,0
108,Heniochus singularius,Sri Lanka,2005,0
20,Histrio histrio,Sri Lanka,2005,0
50,Lactoria fornasini,Sri Lanka,2005,0
86,Macropharyngodon cyanoguttatus,Sri Lanka,2005,0
26,Naso brachycentron,Sri Lanka,2005,0
23,Plectorhinchus nigrus,Sri Lanka,2005,0
18,Pomatoschistus minutus,Sri Lanka,2005,0
14,Sargocentron violaceum,Sri Lanka,2005,0
14,Serranus flaviventris,Sri Lanka,2005,0
42,Sicyopterus lagocephalus,Sri Lanka,2005,0
255,Stegastes planifrons,Sri Lanka,2005,0
19,Synchiropus sechellensis,Sri Lanka,2005,0
101,Trichonotus setiger,Sri Lanka,2005,0
60,Zebrasoma flavescens,Sri Lanka,2005,0
43,Acanthurus coeruleus,Sri Lanka,2008,0
82,Acanthurus gahhm,Sri Lanka,2008,0
27,Acanthurus guttatus,Sri Lanka,2008,0
645,Acanthurus leucopareius,Sri Lanka,2008,0
212,Actinia equina,Sri Lanka,2008,0
3268,Alpheus bellulus,Sri Lanka,2008,0
210,Alpheus bisincisus,Sri Lanka,2008,0
169,Alpheus soror,Sri Lanka,2008,0
15,Amblygobius albimaculatus,Sri Lanka,2008,0
96,Amphiprion frenatus,Sri Lanka,2008,0
3111,Amphiprion ocellaris,Sri Lanka,2008,0
13,Ancylomenes holthuisi,Sri Lanka,2008,0
163,Antedon mediterranea,Sri Lanka,2008,0
49,Antennarius striatus,Sri Lanka,2008,0
12,Antennatus strigatus,Sri Lanka,2008,0
896,Apolemichthys xanthotis,Sri Lanka,2008,0
78,Arothron immaculatus,Sri Lanka,2008,0
4975,Asterodiscides truncatus,Sri Lanka,2008,0
13,Asteropsis carinifera,Sri Lanka,2008,0
26,Bothus pantherinus,Sri Lanka,2008,0
30,Centropyge bispinosa,Sri Lanka,2008,0
11,Centropyge interrupta,Sri Lanka,2008,0
82,Chaetodon larvatus,Sri Lanka,2008,0
18,Chaetodon litus,Sri Lanka,2008,0
48,Chaetodon mesoleucos,Sri Lanka,2008,0
22,Chaetodon ornatissimus,Sri Lanka,2008,0
22,Chaetodon pictus,Sri Lanka,2008,0
24,Chaetodon xanthurus,Sri Lanka,2008,0
11,Cheilinus trilobatus,Sri Lanka,2008,0
31,Chromis dimidiata,Sri Lanka,2008,0
18,Chrysiptera starcki,Sri Lanka,2008,0
192,Cirrhilabrus temminckii,Sri Lanka,2008,0
22,Ctenoides lischkei,Sri Lanka,2008,0
336,Cucumaria miniata,Sri Lanka,2008,0
100,Cyphoma gibbosum,Sri Lanka,2008,0
14,Diagramma punctatum,Sri Lanka,2008,0
88,Echinaster (Echinaster) sepositus,Sri Lanka,2008,0
2750,Echinaster luzonicus,Sri Lanka,2008,0
12,Echinometra mathaei,Sri Lanka,2008,0
1543,Entacmaea quadricolor,Sri Lanka,2008,0
10974,Fromia monilis,Sri Lanka,2008,0
1568,Fromia nodosa,Sri Lanka,2008,0
25,Gaterin lineatus,Sri Lanka,2008,0
63,Halichoeres hartzfeldii,Sri Lanka,2008,0
98,Halichoeres trimaculatus,Sri Lanka,2008,0
51,Hemicentrotus pulcherrimus,Sri Lanka,2008,0
242,Heteractis aurora,Sri Lanka,2008,0
233,Heteractis crispa,Sri Lanka,2008,0
28,Hexabranchus sanguineus,Sri Lanka,2008,0
41,Himerometra robustipinna,Sri Lanka,2008,0
76,Labroides bicolor,Sri Lanka,2008,0
117,Linckia laevigata,Sri Lanka,2008,0
108,Macropharyngodon bipartitus marisrubri,Sri Lanka,2008,0
259,Nardoa galatheae,Sri Lanka,2008,0
84,Nardoa tuberculata,Sri Lanka,2008,0
33,Nardoa variolata,Sri Lanka,2008,0
13,Naso maculatus,Sri Lanka,2008,0
120,Nemipterus nemurus,Sri Lanka,2008,0
224,Neopetrolisthes maculatus,Sri Lanka,2008,0
139,Ophiocomina nigra,Sri Lanka,2008,0
78,Oreaster reticulatus,Sri Lanka,2008,0
93,Paracheilinus mccoskeri,Sri Lanka,2008,0
132,Paracheilinus octotaenia,Sri Lanka,2008,0
69,Parapercis cephalopunctata,Sri Lanka,2008,0
12,Parapercis queenslandica,Sri Lanka,2008,0
34,Parupeneus macronemus,Sri Lanka,2008,0
286,Pentaceraster cumingi,Sri Lanka,2008,0
174,Pentaceraster mammillatus,Sri Lanka,2008,0
24,Periclimenes brevicarpalis,Sri Lanka,2008,0
121,Phyllidia varicosa,Sri Lanka,2008,0
201,Pseudanthias bicolor,Sri Lanka,2008,0
213,Pseudanthias lori,Sri Lanka,2008,0
35,Pseudanthias tuka,Sri Lanka,2008,0
1292,Rhynchocinetes durbanensis,Sri Lanka,2008,0
11,Sabella fusca,Sri Lanka,2008,0
127,Saron marmoratus,Sri Lanka,2008,0
49,Stegastes leucostictus,Sri Lanka,2008,0
605,Stenopus devaneyi,Sri Lanka,2008,0
257,Stichodactyla gigantea,Sri Lanka,2008,0
52,Sufflamen fraenatum,Sri Lanka,2008,0
81,Tetraodon fluviatilis,Sri Lanka,2008,0
12,Tripneustes gratilla,Sri Lanka,2008,0
20,Allogalathea elegans,Sri Lanka,2009,0
16,Amblyeleotris guttata,Sri Lanka,2009,0
20,Amphiprion akindynos,Sri Lanka,2009,0
86,Balistes punctatus,Sri Lanka,2009,0
23,Centropyge acanthops,Sri Lanka,2009,0
66,Chaetodontoplus duboulayi,Sri Lanka,2009,0
57,Chaetodontoplus personifer,Sri Lanka,2009,0
18,Choerodon fasciatus,Sri Lanka,2009,0
580,Chrysiptera hemicyanea,Sri Lanka,2009,0
28,Cirrhilabrus lineatus,Sri Lanka,2009,0
13,Cirrhilabrus scottorum,Sri Lanka,2009,0
17,Cryptocentrus caeruleomaculatus,Sri Lanka,2009,0
50,Cryptocentrus shigensis,Sri Lanka,2009,0
44,Cryptocentrus strigilliceps,Sri Lanka,2009,0
42,Ctenogobiops aurocingulus,Sri Lanka,2009,0
30,Dascyllus marginatus,Sri Lanka,2009,0
12,Dascyllus reticulatus,Sri Lanka,2009,0
11,Gobiodon acicularis,Sri Lanka,2009,0
63,Helcogramma maldivensis,Sri Lanka,2009,0
15,Holacanthus africanus,Sri Lanka,2009,0
93,Lamprometra palmata,Sri Lanka,2009,0
38,Macropharyngodon choati,Sri Lanka,2009,0
16,Minilabrus striatus,Sri Lanka,2009,0
21,Nebris occidentalis,Sri Lanka,2009,0
1270,Neopomacentrus bankieri,Sri Lanka,2009,0
26,Ophiolepis superba,Sri Lanka,2009,0
29,Periclimenes yucatanicus,Sri Lanka,2009,0
43,Pomacentrus indicus,Sri Lanka,2009,0
81,Psammogobius biocellatus,Sri Lanka,2009,0
24,Pseudanthias bartlettorum,Sri Lanka,2009,0
16,Pseudanthias caudalis,Sri Lanka,2009,0
27,Pseudanthias pascalus,Sri Lanka,2009,0
88,Pterapogon kauderni,Sri Lanka,2009,0
133,Sabellastarte spectabilis,Sri Lanka,2009,0
17,Stethojulis trilineata,Sri Lanka,2009,0
39,Stichodactyla helianthus,Sri Lanka,2009,0
15,Trichonotus filamentosus,Sri Lanka,2009,0
63,Valenciennea persica,Sri Lanka,2009,0
13,Alpheus armatus,Sri Lanka,2011,0
30,Ciliopagurus strigatus,Sri Lanka,2011,0
60,Dardanus megistos,Sri Lanka,2011,0
26,Elysia crispata,Sri Lanka,2011,0
52,Glossogobius giuris,Sri Lanka,2011,0
11,Halichoeres iridis,Sri Lanka,2011,0
47,Larabicus quadrilineatus,Sri Lanka,2011,0
18,Lysmata galapagensis,Sri Lanka,2011,0
17,Meiacanthus mossambicus,Sri Lanka,2011,0
11,Naso caeruleacauda,Sri Lanka,2011,0
14,Ostorhinchus apogonoides,Sri Lanka,2011,0
116,Pseudanthias luzonensis,Sri Lanka,2011,0
22,Sabellastarte magnifica,Sri Lanka,2011,0
16,Siganus vulpinus,Sri Lanka,2011,0
14,Amphiprion bicinctus,Taiwan,2000,0
16,Arothron diadematus,Taiwan,2000,0
12,Chaetodon semilarvatus,Taiwan,2000,0
13,Naso lituratus,Taiwan,2000,0
78,Pomacanthus asfur,Taiwan,2000,0
1122,Pomacanthus maculosus,Taiwan,2000,0
18,Pseudanthias squamipinnis,Taiwan,2000,0
40,Pseudochromis flavivertex,Taiwan,2000,0
63,Pseudochromis fridmani,Taiwan,2000,0
21,Zebrasoma xanthurum,Taiwan,2000,0
294,Chaetodontoplus septentrionalis,Taiwan,2004,0
160,Gnathanodon speciosus,Taiwan,2004,0
220,Lutjanus sebae,Taiwan,2004,0
140,Platax teira,Taiwan,2004,0
2389,Lutjanus erythropterus,Taiwan,2005,0
52,Monocentris japonica,Taiwan,2005,0
61,Amphiprion akindynos,Taiwan,2008,0
1267,Amphiprion clarkii,Taiwan,2008,0
20,Amphiprion ephippium,Taiwan,2008,0
728,Amphiprion frenatus,Taiwan,2008,0
2244,Amphiprion ocellaris,Taiwan,2008,0
315,Amphiprion percula,Taiwan,2008,0
94,Amphiprion polymnus,Taiwan,2008,0
12,Chaetodon daedalma,Taiwan,2008,0
27,Chaetodontoplus chrysocephalus,Taiwan,2008,0
162,Chrysiptera cyanea,Taiwan,2008,0
212,Epinephelus lanceolatus,Taiwan,2008,0
13,Holacanthus africanus,Taiwan,2008,0
130,Monodactylus argenteus,Taiwan,2008,0
351,Premnas biaculeatus,Taiwan,2008,0
13,Rhina ancylostoma,Taiwan,2008,0
23,Chaetodon auripes,Taiwan,2009,0
31,Holacanthus isabelita,Taiwan,2009,0
29,Holacanthus passer,Taiwan,2009,0
14,Pomacanthus arcuatus,Taiwan,2009,0
110,Zebrasoma flavescens,Taiwan,2009,0
23,Centropyge joculator,Taiwan,2011,0
20,Centropyge potteri,Taiwan,2011,0
20,Ctenochaetus marginatus,Taiwan,2011,0
22,Abudefduf saxatilis,Thailand,2000,0
192,Acanthurus japonicus,Thailand,2000,0
1555,Acanthurus japonicus,Thailand,2000,1
64,Acanthurus leucocheilus,Thailand,2000,0
140,Acanthurus leucosternon,Thailand,2000,0
175,Acanthurus lineatus,Thailand,2000,0
16,Acanthurus pyroferus,Thailand,2000,0
15,Acanthurus triostegus,Thailand,2000,0
50,Aeoliscus strigatus,Thailand,2000,0
64,Amblyeleotris sungami,Thailand,2000,0
250,Amblyglyphidodon curacao,Thailand,2000,0
98,Amphiprion akallopisos,Thailand,2000,0
155,Amphiprion bicinctus,Thailand,2000,0
324,Amphiprion clarkii,Thailand,2000,0
923,Amphiprion frenatus,Thailand,2000,0
3421,Amphiprion frenatus,Thailand,2000,1
48,Amphiprion melanopus,Thailand,2000,0
48810,Amphiprion ocellaris,Thailand,2000,0
4688,Amphiprion ocellaris,Thailand,2000,1
4430,Amphiprion percula,Thailand,2000,0
211,Amphiprion percula,Thailand,2000,1
46,Amphiprion perideraion,Thailand,2000,0
1602,Amphiprion polymnus,Thailand,2000,0
48,Amphiprion sandaracinos,Thailand,2000,0
547,Amphiprion sebae,Thailand,2000,0
5379,Amphiprion sebae,Thailand,2000,1
42,Apolemichthys trimaculatus,Thailand,2000,0
62,Arothron nigropunctatus,Thailand,2000,0
11,Assessor flavissimus,Thailand,2000,0
176,Astropecten polyacanthus,Thailand,2000,0
11,Balistapus undulatus,Thailand,2000,0
30,Balistoides conspicillum,Thailand,2000,0
21,Bodianus diana,Thailand,2000,0
40,Bodianus mesothorax,Thailand,2000,0
24,Bothus mancus,Thailand,2000,0
63,Canthigaster janthinoptera,Thailand,2000,0
203,Centropyge bicolor,Thailand,2000,0
602,Centropyge bispinosa,Thailand,2000,0
5684,Centropyge bispinosa,Thailand,2000,1
86,Centropyge ferrugata,Thailand,2000,0
77,Centropyge flavissima,Thailand,2000,0
57,Centropyge heraldi,Thailand,2000,0
108,Centropyge loricula,Thailand,2000,0
61,Centropyge nox,Thailand,2000,0
43,Centropyge tibicen,Thailand,2000,0
14,Centropyge vrolikii,Thailand,2000,0
52,Cephalopholis boenak,Thailand,2000,0
11,Cephalopholis miniata,Thailand,2000,0
12,Chaetodon argentatus,Thailand,2000,0
44,Chaetodon auriga,Thailand,2000,0
74,Chaetodon falcula,Thailand,2000,0
66,Chaetodon lunula,Thailand,2000,0
13,Chaetodon mertensii,Thailand,2000,0
50,Chaetodon punctatofasciatus,Thailand,2000,0
26,Chaetodon quadrimaculatus,Thailand,2000,0
24,Chaetodon rafflesii,Thailand,2000,0
15,Chaetodon trichrous,Thailand,2000,0
49,Chaetodon unimaculatus,Thailand,2000,0
42,Chaetodon xanthocephalus,Thailand,2000,0
27,Chaetodon xanthurus,Thailand,2000,0
29,Chaetodontoplus mesoleucus,Thailand,2000,0
43,Chelmon rostratus,Thailand,2000,0
22,Chiloscyllium punctatum,Thailand,2000,0
2859,Chromis viridis,Thailand,2000,0
27746,Chromis viridis,Thailand,2000,1
41,Chrysiptera brownriggii,Thailand,2000,0
362,Chrysiptera cyanea,Thailand,2000,0
376,Chrysiptera hemicyanea,Thailand,2000,0
470,Chrysiptera parasema,Thailand,2000,0
25,Chrysiptera talboti,Thailand,2000,0
72,Cirrhilabrus rubripinnis,Thailand,2000,0
142,Cirrhitichthys falco,Thailand,2000,0
22,Coris cuvieri,Thailand,2000,0
57,Coris gaimard,Thailand,2000,0
35,Cromileptes altivelis,Thailand,2000,0
134,Cryptocentrus cinctus,Thailand,2000,0
70,Cryptocentrus cryptocentrus,Thailand,2000,0
12,Cryptocentrus cyanotaenia,Thailand,2000,0
16,Cryptodendrum adhaesivum,Thailand,2000,0
12,Ctenochaetus strigosus,Thailand,2000,0
60,Dardanus megistos,Thailand,2000,0
835,Dascyllus aruanus,Thailand,2000,0
356,Dascyllus melanurus,Thailand,2000,0
130,Dascyllus reticulatus,Thailand,2000,0
2892,Dascyllus trimaculatus,Thailand,2000,0
12,Dendrochirus brachypterus,Thailand,2000,0
224,Dendrochirus zebra,Thailand,2000,0
36,Diodon hystrix,Thailand,2000,0
378,Diodon hystrix,Thailand,2000,1
38,Dunckerocampus dactyliophorus,Thailand,2000,0
86,Echidna nebulosa,Thailand,2000,0
66,Ecsenius bicolor,Thailand,2000,0
56,Ecsenius pulcher,Thailand,2000,0
50,Entomacrodus marmoratus,Thailand,2000,0
27,Exallias brevis,Thailand,2000,0
93,Forcipiger flavissimus,Thailand,2000,0
31,Fowlerichthys ocellatus,Thailand,2000,0
48,Fromia elegans,Thailand,2000,0
41,Fromia indica,Thailand,2000,0
57,Gnathanodon speciosus,Thailand,2000,0
539,Gobiodon atrangulatus,Thailand,2000,0
143,Gobiodon citrinus,Thailand,2000,0
15,Gobiodon histrio,Thailand,2000,0
34,Gobiodon okinawae,Thailand,2000,0
20,Gobiodon quinquestrigatus,Thailand,2000,0
14,Gymnodoris ceylonica,Thailand,2000,0
17,Halichoeres chrysus,Thailand,2000,0
105,Halichoeres hortulanus,Thailand,2000,0
60,Halichoeres marginatus,Thailand,2000,0
11,Hemigymnus melapterus,Thailand,2000,0
109,Heniochus acuminatus,Thailand,2000,0
29,Heniochus chrysostomus,Thailand,2000,0
16,Heniochus monoceros,Thailand,2000,0
70,Heteractis crispa,Thailand,2000,0
247,Heteractis magnifica,Thailand,2000,0
698,Heteractis malu,Thailand,2000,0
7133,Heteractis malu,Thailand,2000,1
24,Heterodactyla hemprichii,Thailand,2000,0
21,Hippocampus hippocampus,Thailand,2000,0
13,Hoplolatilus starcki,Thailand,2000,0
12,Hypselodoris bullockii,Thailand,2000,0
655,Labroides dimidiatus,Thailand,2000,0
126,Lactoria cornuta,Thailand,2000,0
24,Limaria hians,Thailand,2000,0
93,Linckia laevigata,Thailand,2000,0
29,Lutjanus sebae,Thailand,2000,0
288,Lysmata debelius,Thailand,2000,0
273,Lysmata grabhami,Thailand,2000,0
96,Macropharyngodon bipartitus bipartitus,Thailand,2000,0
15,Macropharyngodon meleagris,Thailand,2000,0
11,Meiacanthus atrodorsalis,Thailand,2000,0
14,Meiacanthus grammistes,Thailand,2000,0
150,Meiacanthus smithi,Thailand,2000,0
34,Melichthys vidua,Thailand,2000,0
251,Naso lituratus,Thailand,2000,0
2416,Naso lituratus,Thailand,2000,1
28,Naso lopezi,Thailand,2000,0
12,Naucrates ductor,Thailand,2000,0
127,Nemateleotris decora,Thailand,2000,0
357,Nemateleotris magnifica,Thailand,2000,0
3110,Nemateleotris magnifica,Thailand,2000,1
210,Neocirrhites armatus,Thailand,2000,0
167,Neoglyphidodon oxyodon,Thailand,2000,0
81,Novaculichthys taeniourus,Thailand,2000,0
201,Odonus niger,Thailand,2000,0
1628,Odonus niger,Thailand,2000,1
22,Ostorhinchus nigrofasciatus,Thailand,2000,0
41,Ostracion cubicus,Thailand,2000,0
114,Oxycirrhites typus,Thailand,2000,0
62,Oxymonacanthus longirostris,Thailand,2000,0
40,Panulirus versicolor,Thailand,2000,0
356,Paracanthurus hepatus,Thailand,2000,0
130,Paracirrhites arcatus,Thailand,2000,0
12,Parupeneus barberinoides,Thailand,2000,0
14,Parupeneus cyclostomus,Thailand,2000,0
11,Pentaceraster tuberculatus,Thailand,2000,0
21,Periclimenes brevicarpalis,Thailand,2000,0
120,Periophthalmus kalolo,Thailand,2000,0
65,Pholidichthys leucotaenia,Thailand,2000,0
131,Pictichromis diadema,Thailand,2000,0
